U_ID,MOD_ID,GLAC_ID,MOD_H,GLAC_H,DEBRIS,FRAC_GLAC,ICE_DEPTH
532,65547,17,4635.76,4635.76,1,1,162.8585592
533,65548,17,4674.84,4644.64,1,0.44,92.63177013
534,65557,16,5812.28,5852,0,0.2,5.339880753
535,65557,15,5812.28,5836.6,0,0.2,6.649809361
536,65558,15,5749.12,5816,0,0.24,11.56626352
537,65558,17,5749.12,5768.75,0,0.32,11.75693876
538,65559,17,5634.48,5633.64,0,0.88,48.72738132
539,65560,17,5597.88,5597.88,0,1,83.80222321
540,65561,17,5560.68,5560.68,0,1,107.1674365
541,65562,17,5531.32,5533.26,0,0.92,72.74554008
542,65563,17,5435.32,5424.84,0,0.76,34.37766482
543,65564,17,5342.56,5342.56,0,1,66.19299362
544,65565,17,5403.16,5403.16,0,1,206.0763132
545,65566,17,5415.6,5415.6,0,1,388.2005237
546,65567,17,5440.68,5440.68,0,1,114.0845689
547,65568,17,5557.68,5554.6,0,0.8,21.68001027
548,65569,17,5664.32,5659.56,0,0.72,38.09434769
549,65797,29,5105.32,5109.26,0,0.76,69.44771415
550,65798,29,5139.04,5134.89,0,0.76,27.35750402
551,65800,28,5492.84,5543.38,0,0.32,3.353889287
552,65801,28,5694.36,5635,0,0.08,4.274561048
553,65801,27,5694.36,5712.93,0,0.56,12.43203167
554,65802,27,5779.48,5763.78,0,0.72,21.50360584
555,65817,17,4589.68,4600.87,1,0.6,50.00511525
556,65818,17,4636.36,4600.83,1,0.24,57.02147198
557,65827,16,5763.2,5883.8,0,0.2,5.068167257
558,65828,16,5866.08,5895.5,0,0.56,6.515889032
559,65830,17,5606.96,5605.38,0,0.96,72.55170282
560,65831,17,5567.64,5567.64,0,1,191.7086523
561,65832,17,5535.8,5535.8,0,1,140.6997189
562,65833,17,5499.24,5499.24,0,1,101.5645679
563,65834,17,5440.84,5440.84,0,1,106.1658002
564,65835,17,5401.8,5401.8,0,1,122.889801
565,65836,17,5419.96,5419.96,0,1,240.6588251
566,65837,17,5423.72,5423.72,0,1,329.4542175
567,65838,17,5453.92,5451.04,0,0.92,83.71547765
568,65839,17,5565.92,5495.5,0,0.08,11.73837376
569,66058,63,5455.76,5585,0,0.04,2.965286732
570,66059,63,5485.6,5560,0,0.12,6.155938625
571,66060,63,5398.36,5376.5,0,0.08,2.699902892
572,66068,29,5094.64,5080.3,0,0.4,50.43349199
573,66069,29,5077.6,5076.23,0,0.88,45.59155581
574,66071,28,5388.08,5403.4,0,0.4,2.952423787
575,66072,27,5497.24,5503.75,0,0.8,16.66934953
576,66073,27,5538.72,5530.88,0,0.68,12.64922818
577,66094,77,5180.72,5233.64,0,0.44,9.930981246
578,66095,77,5225,5271,0,0.08,9.26424551
579,66097,16,5749.24,5964,0,0.08,2.617101073
580,66098,14,5981.84,6051,0,0.04,3.045109987
581,66098,16,5981.84,5993.38,0,0.84,5.998444591
582,66099,14,5895.64,5903.47,0,0.68,5.282725418
583,66099,16,5895.64,5962.5,0,0.16,4.462659597
584,66100,14,5708.08,5724.43,0,0.56,6.591168387
585,66101,17,5616.12,5605.44,0,0.36,45.76964124
586,66102,17,5564.92,5564.92,0,1,71.50658314
587,66103,17,5513.16,5513.16,0,1,81.47596619
588,66104,17,5463.72,5465.08,0,0.96,77.91982945
589,66105,17,5433.24,5433.23,0,0.88,217.4374778
590,66106,17,5428.84,5428.84,0,1,320.2950525
591,66107,17,5432.6,5432.6,0,1,477.7004071
592,66108,17,5433.92,5433.92,0,1,375.3476434
593,66109,17,5469.6,5456.55,0,0.8,84.46602709
594,66321,68,5167.4,5186.67,0,0.12,2.672103246
595,66325,65,5265,5316,0,0.04,1.470692992
596,66326,65,5221.6,5295.75,0,0.16,3.625361323
597,66329,63,5525.88,5567,0,0.04,3.013976336
598,66330,63,5468.6,5470.87,0,0.92,10.7494438
599,66331,63,5355.6,5357.46,0,0.96,8.571473092
600,66340,29,5029.04,5033.95,0,0.84,24.53350272
601,66341,29,5131.88,5048.5,0,0.08,9.941183567
602,66342,28,5225.36,5241.4,0,0.2,3.764463234
603,66343,27,5344.56,5342.58,0,0.96,25.62321327
604,66344,27,5325.4,5321.18,0,0.88,33.24782506
605,66345,27,5365.44,5279,0,0.24,15.46230435
606,66364,77,5271.48,5270.75,0,0.16,9.585902452
607,66365,77,5301.28,5301.28,0,1,47.98849159
608,66366,77,5325.32,5308,0,0.56,36.28020191
609,66368,12,5878.92,6070,0,0.04,3.033089876
610,66368,16,5878.92,6062.75,0,0.16,1.894061923
611,66369,12,6095,6112,0,0.04,3.970648527
612,66369,14,6095,6093.07,0,0.56,5.918341126
613,66369,16,6095,6096,0,0.4,5.87974298
614,66370,13,5959.12,5929.67,0,0.12,3.046697776
615,66370,14,5959.12,5963.14,0,0.88,10.22694776
616,66371,14,5715.88,5791.88,0,0.32,7.167590111
617,66373,17,5519.04,5509.46,0,0.52,33.9175605
618,66374,17,5477.12,5482.86,0,0.28,57.59611348
619,66375,17,5440.32,5468,0,0.04,25.84844208
620,66376,17,5431.48,5430.6,0,0.6,108.2978241
621,66377,17,5429.88,5429.88,0,1,282.8526776
622,66378,17,5437.64,5437.64,0,1,392.0018219
623,66379,17,5453.48,5453.48,0,1,179.9589404
624,66380,17,5497.16,5495.83,0,0.96,76.14548131
625,66381,17,5650.68,5589.67,0,0.36,18.50533644
626,66591,68,5291.28,5292.5,0,0.72,2.787027611
627,66592,68,5235.88,5224.25,0,0.16,3.11918509
628,66593,67,5175.12,5171.21,0,0.56,3.572232425
629,66594,67,5176.76,5143,0,0.08,2.339592695
630,66596,65,5353.08,5316.5,0,0.08,2.422579348
631,66597,65,5237.84,5272,0,0.48,3.144734939
632,66598,64,5199.4,5163,0,0.28,4.833392586
633,66599,64,5329.04,5193.5,0,0.08,5.128025413
634,66600,63,5478.84,5498.5,0,0.24,9.795661688
635,66601,63,5444.24,5444.24,0,1,14.50410465
636,66602,63,5359.72,5359.55,0,0.88,11.7285982
637,66603,63,5253.56,5292,0,0.12,3.078144073
638,66614,27,5226.48,5243,0,0.76,16.71961405
639,66615,27,5240.56,5242.04,0,0.96,34.22926799
640,66616,27,5206,5205.58,0,0.96,33.54429901
641,66617,27,5273.52,5167.25,0,0.16,12.44452715
642,66635,77,5325.16,5311.78,0,0.36,18.48461819
643,66636,77,5327.32,5327.32,0,1,84.3522821
644,66637,77,5360.08,5339.93,0,0.6,61.865763
645,66639,12,5891.92,6052.2,0,0.2,5.679527187
646,66640,12,6063.2,6073.38,0,0.64,15.95970213
647,66640,13,6063.2,6045.11,0,0.36,10.04304642
648,66641,13,5917.08,5919.63,0,0.96,9.384102891
649,66642,13,5714.52,5725.56,0,0.64,8.459241897
650,66643,13,5580.8,5580.08,0,0.52,19.95806855
651,66647,17,5446.48,5442.05,0,0.76,68.25266798
652,66648,17,5425.6,5425.6,0,1,157.7635623
653,66649,17,5447.28,5447.28,0,1,195.8640256
654,66650,17,5479.84,5479.84,0,1,159.053858
655,66651,17,5513,5513,0,1,215.3297656
656,66652,17,5605.72,5552.85,0,0.52,37.99600487
657,66852,60,5147.96,5255,0,0.04,2.450207233
658,66853,60,5284.92,5312.3,0,0.4,4.556693053
659,66864,67,5250.84,5233.29,0,0.28,4.265371561
660,66865,66,5246.92,5230.25,0,0.16,3.770939469
661,66865,67,5246.92,5222.25,0,0.16,2.245223433
662,66866,66,5293.76,5265.33,0,0.72,5.373644882
663,66868,64,5140.8,5103,0,0.16,12.07104206
664,66869,64,5109.56,5109.56,0,1,22.65310167
665,66870,64,5175.28,5136.4,0,0.4,8.703215897
666,66872,63,5518,5468,0,0.16,7.613867164
667,66873,63,5397.8,5412,0,0.04,3.809960604
668,66885,27,5048.2,5147,0,0.08,7.411629438
669,66886,27,5127.2,5145.5,0,0.64,22.35907185
670,66887,27,5132.96,5132.96,0,1,38.01002731
671,66888,27,5152.8,5116.17,0,0.48,19.27217571
672,66906,77,5386.8,5387.27,0,0.88,38.76250423
673,66907,77,5361.88,5361.88,0,1,67.11972588
674,66908,77,5413.92,5370.8,0,0.4,30.08272443
675,66911,12,5986.64,5981.95,0,0.84,19.32845813
676,66912,12,5902,5922.06,0,0.72,21.39026819
677,66913,12,5733.76,5845,0,0.04,5.364012718
678,66913,13,5733.76,5711.25,0,0.48,7.210960865
679,66914,13,5612.72,5608.09,0,0.92,19.58316249
680,66915,13,5552.8,5558.57,0,0.56,15.2588738
681,66918,17,5432.44,5405.18,0,0.44,34.60746167
682,66919,17,5378.08,5378.08,0,1,71.60610428
683,66920,17,5453.16,5453.16,0,1,105.7745529
684,66921,17,5491.72,5491.72,0,1,269.8837042
685,66922,17,5507.16,5507.16,0,1,245.564469
686,66923,17,5608.72,5539.5,0,0.32,26.93848032
687,67122,59,5128.96,5200.33,0,0.12,5.375587622
688,67123,59,5195.2,5211,0,0.08,5.863411665
689,67123,60,5195.2,5209.14,0,0.28,2.39392318
690,67124,60,5221.56,5306,0,0.16,2.886024594
691,67136,66,5164.4,5168.38,0,0.84,6.18200469
692,67137,66,5150.84,5150.84,0,1,10.55196657
693,67138,66,5201.56,5163.29,0,0.28,3.932349784
694,67139,64,5110.76,5089,0,0.16,10.99027598
695,67140,64,5078.52,5078.52,0,1,35.40962818
696,67141,64,5104.52,5082.67,0,0.36,10.55390093
697,67157,27,5026.64,5060,0,0.12,13.14733664
698,67158,27,5035.08,5036.27,0,0.88,32.48940147
699,67159,27,5103.84,5051,0,0.32,18.01964653
700,67176,77,5481.32,5440,0,0.16,34.23418188
701,67177,77,5431.4,5431.4,0,1,79.58109329
702,67178,77,5401.8,5401.8,0,1,37.97730167
703,67179,77,5516.12,5445,0,0.12,11.09836547
704,67182,12,5922.56,5919.95,0,0.88,28.26982702
705,67183,12,5876.72,5876.72,0,1,42.37515495
706,67184,12,5779.64,5828,0,0.56,16.07782708
707,67185,12,5665.4,5671.5,0,0.16,24.37896013
708,67186,13,5557.6,5553.5,0,0.16,6.89689517
709,67187,12,5485.32,5475,0,0.36,55.46193197
710,67188,12,5479.2,5474.2,0,0.4,78.32486401
711,67189,12,5420.56,5456,0,0.16,23.57011414
712,67189,17,5420.56,5356.8,0,0.2,16.19658623
713,67190,17,5360.56,5360.56,0,1,78.6415416
714,67191,17,5476.56,5476.56,0,1,188.0794418
715,67192,17,5492.08,5492.08,0,1,440.7229517
716,67193,17,5503.56,5503.56,0,1,220.0041047
717,67392,59,5150.56,5154.38,0,0.52,13.64845019
718,67393,59,5185.88,5185.88,0,1,24.94621262
719,67394,59,5191,5197.92,0,0.48,16.62125218
720,67407,66,5048.88,5055,0,0.04,2.710568905
721,67408,66,5033.16,5059.79,0,0.56,6.438993301
722,67409,66,5063.44,5087,0,0.2,4.092946672
723,67410,64,4998.36,4970,0,0.16,7.875439405
724,67411,64,4998.52,4999.17,0,0.96,11.97004803
725,67412,64,5040.28,5036.5,0,0.08,6.882200956
726,67429,27,4975.28,4979,0,0.56,26.06527274
727,67430,27,5059,5014,0,0.04,11.39519024
728,67446,77,5557.8,5557.8,0,1,23.14075056
729,67447,77,5478,5478,0,1,108.5387216
730,67448,77,5458.12,5458.12,0,1,101.8155426
731,67449,77,5444.16,5441.82,0,0.88,54.53833439
732,67452,12,5996.16,5981.21,0,0.56,21.88295538
733,67453,12,5907.88,5907.88,0,1,33.16730934
734,67454,12,5841.28,5841.28,0,1,44.45527481
735,67455,12,5749.96,5749.96,0,1,27.09610085
736,67456,12,5670.16,5670.16,0,1,48.94726181
737,67457,12,5605.96,5604.82,0,0.88,29.48521774
738,67458,12,5518.84,5518.84,0,1,43.68331837
739,67459,12,5490.48,5487.1,0,0.84,68.90910921
740,67460,12,5419.72,5455,0,0.12,18.20103439
741,67460,17,5419.72,5383.5,0,0.32,23.58362007
742,67461,17,5400.36,5400.36,0,1,61.24101013
743,67462,17,5479.68,5479.68,0,1,188.4017316
744,67463,17,5499.4,5499.4,0,1,369.8648633
745,67464,17,5512.48,5512.48,0,1,166.3443461
746,67465,17,5659.36,5564,0,0.12,20.04060332
747,67662,59,4978.64,4950,0,0.16,8.000038981
748,67663,59,5026.08,5026.08,0,0.96,14.56756596
749,67664,59,5105.12,5105.58,0,0.96,15.56682976
750,67665,59,5196.28,5156.6,0,0.2,11.46088238
751,67681,64,4938.72,4948,0,0.04,5.113492489
752,67682,64,4961.04,4963.33,0,0.12,5.500049273
753,67717,77,5535.36,5525.12,0,0.68,35.63478722
754,67718,77,5493.36,5493.36,0,1,83.71630707
755,67719,77,5491.56,5491.56,0,1,72.38391006
756,67720,77,5508.8,5484.46,0,0.52,27.99515504
757,67722,12,5928.08,5995,0,0.12,6.286870162
758,67723,12,6014.76,6014.76,0,1,30.12911961
759,67724,12,5928,5928,0,1,33.77608795
760,67725,12,5873.08,5873.08,0,1,32.60825363
761,67726,12,5757.8,5757.8,0,1,32.16441727
762,67727,12,5682.4,5682.4,0,1,55.33792519
763,67728,12,5627.48,5627.48,0,1,45.64244576
764,67729,12,5572.76,5570.58,0,0.76,28.80372148
765,67730,12,5534.72,5516,0,0.04,11.17532635
766,67731,17,5486.76,5464.7,0,0.4,37.78392763
767,67732,17,5429.2,5429.2,0,1,79.05254684
768,67733,17,5493.12,5493.12,0,1,132.7309119
769,67734,17,5515.32,5515.32,0,1,253.9009509
770,67735,17,5527.6,5527.6,0,1,163.2049249
771,67736,17,5650.08,5626,0,0.68,24.61251764
772,67933,59,4906.92,4903,0,0.72,18.89599246
773,67934,59,4953.76,4952.57,0,0.92,16.73001573
774,67935,59,5056.48,5028.67,0,0.24,7.214220762
775,67988,77,5561.48,5552.11,0,0.72,34.16590383
776,67989,77,5531.16,5531.16,0,1,94.4566127
777,67990,77,5535.44,5535.44,0,1,90.3658374
778,67991,77,5589.92,5544.7,0,0.4,39.61576977
779,67993,12,6079.8,6081.88,0,0.32,11.60938206
780,67994,12,6058.8,6058.8,0,1,29.70058613
781,67995,12,6022.24,6022.24,0,1,32.91110641
782,67996,12,5929.8,5929.8,0,1,25.51934578
783,67997,12,5782.8,5782.8,0,1,22.94867519
784,67998,12,5686.44,5675,0,0.44,23.4220849
785,67999,12,5650.28,5633.67,0,0.36,24.31953642
786,68000,12,5696.36,5616,0,0.04,10.65136814
787,68002,17,5521.88,5490.4,0,0.4,49.18485565
788,68003,17,5482.88,5482.88,0,1,84.08679611
789,68004,17,5524.08,5524.08,0,1,175.2000797
790,68005,17,5535.52,5535.52,0,1,321.0398969
791,68006,17,5539.88,5539.88,0,1,205.05918
792,68007,17,5649.36,5634.94,0,0.72,32.9676297
793,68203,59,4838.08,4830.7,0,0.4,22.55312462
794,68204,59,4856.48,4855.1,0,0.8,31.64943194
795,68205,59,4938.8,4873.33,0,0.24,14.85334722
796,68206,61,5206.64,5313,0,0.2,2.754672384
797,68207,61,5315.36,5335.14,0,0.56,4.625830608
798,68259,77,5600.56,5578.31,0,0.52,28.40276421
799,68260,77,5554.68,5554.68,0,1,110.8450165
800,68261,77,5561.36,5561.36,0,1,76.00896263
801,68262,77,5645.96,5568.63,0,0.32,21.96007812
802,68265,12,6214.16,6086,0,0.08,6.849069834
803,68266,12,6094.6,6081.05,0,0.84,16.60557865
804,68267,12,5963.28,5963.28,0,1,14.48419694
805,68268,12,5872,5842.88,0,0.64,13.47093713
806,68269,11,5873.8,5929.67,0,0.12,3.089716434
807,68270,11,5835.76,5899.17,0,0.48,3.930143664
808,68271,11,5853.88,5947,0,0.04,3.458465099
809,68273,17,5538.36,5510.7,0,0.4,73.30417042
810,68274,17,5531.36,5531.36,0,1,215.3935391
811,68275,17,5541.52,5541.52,0,1,276.2763092
812,68276,17,5550,5550,0,1,309.6522638
813,68277,17,5550.44,5550.44,0,1,231.7333624
814,68278,17,5624.4,5591.6,0,0.6,49.93625002
815,68476,61,5055.68,5164,0,0.12,2.676628431
816,68477,61,5229.64,5241.07,0,0.6,3.300727113
817,68478,61,5179.52,5297,0,0.04,2.485031843
818,68530,77,5712.48,5596.5,0,0.16,15.46636367
819,68531,77,5606.64,5604.08,0,0.96,35.06655482
820,68532,77,5619.84,5619.84,0,1,35.92319458
821,68533,77,5783.2,5625.4,0,0.2,7.083707619
822,68540,11,6040.08,6038.11,0,0.36,4.719717211
823,68541,11,6023.56,6013.95,0,0.8,8.097023129
824,68541,17,6023.56,6069.67,0,0.12,11.1748991
825,68542,11,5920.28,5978,0,0.12,7.582189401
826,68544,17,5560.8,5522.5,0,0.4,57.31638546
827,68545,17,5548.16,5548.16,0,1,228.5743478
828,68546,17,5554.6,5554.6,0,1,394.3879492
829,68547,17,5562.48,5562.48,0,1,483.8622192
830,68548,17,5560.4,5560.4,0,1,376.0020306
831,68549,17,5640.84,5576.63,0,0.32,89.69506359
832,68744,35,5061.72,5066.63,0,0.32,4.795027643
833,68802,77,5725.48,5718.45,0,0.8,24.01772282
834,68803,77,5692,5692,0,1,38.5768177
835,68804,77,5843.2,5742,0,0.28,9.417566844
836,68807,17,6515.84,6418.57,0,0.28,14.50109993
837,68808,17,6312.36,6304.39,0,0.72,15.61808533
838,68809,17,6078.4,6027.14,0,0.56,16.26710779
839,68810,17,6012.72,5968.17,0,0.24,15.53745286
840,68811,17,5943.92,5937.64,0,0.88,39.43320782
841,68812,17,5985.92,5985.92,0,1,29.11960194
842,68813,17,5895.2,5967,0,0.12,15.50639884
843,68815,17,5577.44,5577.21,0,0.76,54.30273804
844,68816,17,5563.96,5563.96,0,1,334.8516077
845,68817,17,5564.6,5564.6,0,1,501.4876587
846,68818,17,5568,5568,0,1,533.76354
847,68819,17,5570.36,5570.36,0,1,364.5225568
848,68820,17,5652.32,5585.6,0,0.4,85.55846748
849,68823,17,6380.92,6240.5,0,0.08,14.34396982
851,69015,35,4980.52,4991.77,0,0.52,2.578034025
852,69065,73,5255.36,5286.3,0,0.4,5.271201491
853,69073,77,5801.4,5797.79,0,0.96,19.4338291
854,69074,77,5744.24,5744.24,0,1,35.07036356
855,69075,77,5871.44,5780.25,0,0.32,12.61428747
856,69078,17,6449.84,6385.73,0,0.6,21.76507352
857,69079,17,6213.44,6217.5,0,0.96,22.70058272
858,69080,17,5986.08,5978.48,0,0.92,27.86886292
859,69081,17,5896.16,5896.16,0,1,68.14329323
860,69082,17,5873.36,5873.36,0,1,85.66750427
861,69083,17,5870.24,5870.24,0,1,67.05863495
862,69084,17,5860.72,5861.36,0,0.88,35.58548888
863,69085,17,5754.2,5756.64,0,0.44,32.00069289
864,69086,17,5671.48,5671.48,0,1,46.27514061
865,69087,17,5597.32,5597.32,0,1,117.1258495
866,69088,17,5576.72,5576.72,0,1,240.4944507
867,69089,17,5578,5578,0,1,339.5590961
868,69090,17,5572.88,5572.88,0,1,253.9249069
869,69091,17,5620.12,5588.18,0,0.44,71.28823332
870,69093,17,6120.68,6127.67,0,0.12,23.15917047
871,69094,17,6151.88,6139.4,0,0.8,34.3239548
873,69335,73,5244.08,5361.5,0,0.08,3.925091386
874,69336,73,5399.64,5437.64,0,0.44,7.148760731
875,69337,73,5555.08,5495.64,0,0.44,6.318887299
876,69344,77,5913.56,5801.5,0,0.24,8.045694311
877,69345,77,5932.12,5783.75,0,0.16,11.67713547
878,69349,17,6490.6,6387.5,0,0.32,11.15147746
879,69350,17,6159.04,6204.64,0,0.44,14.13406043
880,69351,17,5959.68,5933.38,0,0.52,34.61612973
881,69352,17,5879.44,5879.44,0,1,76.16403976
882,69353,17,5825.64,5825.64,0,1,142.5308273
883,69354,17,5804.96,5804.96,0,1,240.7564215
884,69355,17,5783.72,5783.72,0,1,181.3765796
885,69356,17,5760.72,5760.72,0,1,254.0790216
886,69357,17,5730.8,5730.8,0,1,113.7071759
887,69358,17,5660.4,5660.4,0,1,70.08335419
888,69359,17,5610.04,5610.04,0,1,122.7435001
889,69360,17,5595.88,5595.88,0,1,230.2914575
890,69361,17,5598.24,5598.24,0,1,180.4061853
891,69362,17,5630.76,5615.4,0,0.6,67.46325595
892,69363,17,5832.48,5947.5,0,0.08,8.069741488
893,69364,17,6036.56,6040.27,0,0.88,33.24634604
894,69365,17,6056.88,6056.88,0,1,51.1814328
896,69606,73,5418.6,5453,0,0.16,5.492017329
897,69607,73,5517.52,5518.88,0,0.96,12.30124387
898,69608,73,5653.44,5582,0,0.44,8.392829462
899,69614,4,6178.92,6142.7,0,0.4,9.264711285
900,69615,4,6100.88,6075,0,0.48,16.15006479
901,69616,4,6059.72,6019.4,0,0.2,9.939480877
902,69622,17,6022.76,5939,0,0.04,11.73740292
903,69623,17,5860.68,5860.68,0,1,57.50312805
904,69624,17,5814.16,5814.16,0,1,221.7157227
905,69625,17,5798.48,5798.48,0,1,353.4416876
906,69626,17,5784.96,5784.96,0,1,230.3109283
907,69627,17,5754.16,5754.16,0,1,235.276134
908,69628,17,5739.84,5739.84,0,1,189.9226746
909,69629,17,5705.32,5705.32,0,1,112.4171713
910,69630,17,5649.44,5649.44,0,1,102.6621243
911,69631,17,5619.6,5619.6,0,1,208.9649255
912,69632,17,5623.8,5623.8,0,1,187.5950031
913,69633,17,5638.28,5638.28,0,1,104.8999568
914,69634,17,5751,5735.33,0,0.6,36.6018405
915,69635,17,5941.4,5941.4,0,1,37.14032562
916,69636,17,5962.84,5962.84,0,1,92.30439011
918,69873,4,4615.96,4620.14,1,0.28,34.82820402
919,69878,73,5561.48,5569.33,0,0.48,14.01816761
920,69879,73,5742.64,5671.43,0,0.28,8.54372171
921,69885,4,6074.56,6040.67,0,0.24,10.88688143
922,69886,4,5898.52,5898.52,0,1,23.68414679
923,69887,4,5894.2,5891.08,0,0.96,24.76003512
924,69888,4,5923.64,5900.93,0,0.6,22.12711862
925,69889,4,5989.92,5978.39,0,0.72,20.97054778
926,69890,4,6141.08,6028.25,0,0.16,10.34465027
927,69892,17,6149.96,6037,0,0.2,14.91099453
928,69893,17,6000.64,5968.45,0,0.44,31.31933542
929,69894,17,5830.76,5830.76,0,1,88.35087223
930,69895,17,5799.64,5799.64,0,1,229.9486884
931,69896,17,5799.36,5799.36,0,1,290.5333264
932,69897,17,5790.68,5789.91,0,0.88,162.5144773
933,69898,17,5759.44,5755.8,0,0.8,133.3898846
934,69899,17,5725.44,5725.15,0,0.8,138.5361046
935,69900,17,5701.16,5701.16,0,1,155.1169722
936,69901,17,5660.28,5660.28,0,1,95.47274826
937,69902,17,5621.52,5621.52,0,1,166.6335892
938,69903,17,5655.08,5655.08,0,1,179.9702994
939,69904,17,5667.08,5667.08,0,1,239.812381
940,69905,17,5683.2,5683.2,0,1,160.050822
941,69906,17,5813.84,5813.84,0,1,40.87751404
942,69907,17,5920,5920,0,1,99.46369308
944,70144,4,4625.48,4619.8,1,0.6,50.01299871
945,70145,4,4683.52,4640.8,1,0.2,30.08303413
946,70157,4,5748.24,5751.27,0,0.88,18.51560991
947,70158,4,5737.04,5737.04,0,1,36.47581322
948,70159,4,5800.72,5800.72,0,1,39.91451111
949,70160,4,5870.52,5870.52,0,1,32.77823025
950,70161,4,6078.96,5941,0,0.16,9.166744709
951,70162,17,6210.8,6082.67,0,0.12,11.05811977
952,70163,17,6034.44,6031.04,0,0.96,32.72171342
953,70164,17,5963.88,5963.88,0,1,46.38831802
954,70165,17,5876.88,5876.88,0,1,57.34512039
955,70166,17,5827.84,5827.84,0,1,77.48194321
956,70167,17,5850.52,5826.07,0,0.6,49.65098705
957,70168,17,5929.16,5804,0,0.04,49.43998718
958,70172,17,5680.16,5655.54,0,0.52,30.41362271
959,70173,17,5606.6,5606.6,0,1,81.97024017
960,70174,17,5663.92,5663.92,0,1,276.6739185
961,70175,17,5679.84,5679.84,0,1,286.49591
962,70176,17,5677,5677,0,1,165.8872546
963,70177,17,5742.16,5742.16,0,1,52.58013336
964,70178,17,5880.56,5880.56,0,1,86.7371463
966,70413,76,4675.28,4668.56,0,0.36,48.10076904
967,70415,4,4664.56,4648.29,1,0.28,54.73520633
968,70416,4,4660.08,4659.09,1,0.92,151.5522876
969,70417,4,4719.16,4690,1,0.28,50.09692737
970,70428,4,5564.72,5526.67,0,0.12,7.871831099
971,70429,4,5566.84,5571.71,0,0.96,26.19486928
972,70430,4,5648.88,5648.88,0,1,36.0594693
973,70431,4,5751.16,5751.16,0,1,21.57793154
974,70433,8,6162.72,6119.86,0,0.28,6.264308384
975,70433,17,6162.72,6131.67,0,0.12,16.64780394
976,70434,17,6151.04,6117.79,0,0.56,19.51755616
977,70435,17,6064.16,5952,0,0.08,8.550225973
978,70436,17,5933.6,5910.19,0,0.64,39.91634035
979,70437,17,5912.24,5880.58,0,0.48,35.29326256
980,70438,17,6017.44,6044,0,0.04,16.54076576
981,70439,17,6034.8,6011.22,0,0.36,47.14596155
982,70440,17,5983.96,5957.8,0,0.4,73.06978569
983,70441,17,5938.36,5912.64,0,0.44,49.47302064
984,70442,17,5889,5885,0,0.04,18.47030449
985,70443,17,5729.52,5687,0,0.2,19.97656784
986,70444,17,5654.72,5654.72,0,1,95.80566269
987,70445,17,5657.04,5657.04,0,1,293.8770349
988,70446,17,5667.16,5667.16,0,1,294.0293176
989,70447,17,5684.72,5685,0,0.96,143.283277
990,70448,17,5747.64,5749.13,0,0.92,38.94072197
991,70449,17,5840.96,5829.74,0,0.76,36.96384982
993,70683,76,4610.36,4639.8,0,0.2,16.49007969
994,70684,76,4691.76,4688.65,0,0.8,51.09320993
995,70687,4,4699.92,4678.27,1,0.6,58.80691306
996,70688,4,4696.6,4696.21,1,0.96,89.08563328
997,70689,4,4740.4,4717.29,1,0.56,96.87970768
998,70699,4,5428.8,5429.77,0,0.88,20.79377174
999,70700,4,5382.72,5385.05,0,0.88,25.04596151
1000,70701,4,5500.2,5500.2,0,1,28.76946604
1001,70702,4,5603.92,5587.67,0,0.72,19.3645197
1002,70703,8,5856.68,5897.94,0,0.68,11.84815325
1003,70704,8,5933.44,5953.8,0,0.6,8.855376975
1004,70707,17,6112.48,6151,0,0.2,44.17978859
1005,70708,17,6080.6,6096.14,0,0.28,28.4905029
1006,70709,17,6034.04,6025.95,0,0.76,91.10099587
1007,70710,17,6014.56,6014.56,0,1,102.8767104
1008,70711,17,5961.92,5961.92,0,1,80.39448166
1009,70712,17,5902.32,5902.32,0,1,76.79467011
1010,70713,17,5849.48,5848.83,0,0.92,76.42419923
1011,70714,17,5774.56,5785.81,0,0.64,55.19404888
1012,70715,17,5701.24,5701.24,0,1,86.77457336
1013,70716,17,5669.56,5669.56,0,1,292.7260614
1014,70717,17,5668.12,5668.12,0,1,444.2133435
1015,70718,17,5679,5672.11,0,0.72,236.9284376
1016,70719,17,5803.28,5797,0,0.08,10.27775764
1017,70947,36,5215.64,5244.62,0,0.52,4.596456033
1018,70948,36,5369.72,5384.17,0,0.72,6.139274134
1019,70949,36,5511.56,5499.5,0,0.32,5.816767931
1020,70954,76,4701.68,4690.6,0,0.2,23.1904911
1021,70955,76,4711.08,4709.87,0,0.92,74.86073593
1022,70959,4,4755.44,4731.53,1,0.6,54.93338076
1023,70960,4,4723.68,4723.68,1,1,184.9535056
